1, 1603471863492792727
2, 1603471863503559680
3, 1603471863514326272
4, 1603471863525093120
5, 1603471863535859727
6, 1603471863546626304
7, 1603471863557393152
8, 1603471863568160000
9, 1603471863578926727
10, 1603471863589693696
11, 1603471863600460288
12, 1603471863611226880
13, 1603471863621993727
14, 1603471863632760832
15, 1603471863643527680
16, 1603471863654294784
17, 1603471863665061727
18, 1603471863675828224
19, 1603471863686595072
20, 1603471863697361920
21, 1603471863708128727
22, 1603471863718895616
23, 1603471863729662208
24, 1603471863740429056
25, 1603471863751195727
26, 1603471863761962240
27, 1603471863772729088
28, 1603471863783495936
29, 1603471863794262727
30, 1603471863805029632
31, 1603471863815796224
32, 1603471863826563072
33, 1603471863837329727
34, 1603471863848096512
35, 1603471863858863616
36, 1603471863869630720
37, 1603471863880397727
38, 1603471863891164672
39, 1603471863901931264
40, 1603471863912698112
41, 1603471863923464727
42, 1603471863934231296
43, 1603471863944998144
44, 1603471863955764992
45, 1603471863966531727, 0, 237.7577319587629, 26.90721649484536, 2.242268041237078, 12.989690721649485
46, 1603471863977298688, 0, 236.80090206184713, 25.244386978423726, 3.1990979381528066, 17.835153677898155
47, 1603471863988065280, 0, 235.84407216493133, 23.58155746200209, 4.155927835068535, 22.68061663414683
48, 1603471863998832128, 0, 234.88724226801554, 21.918727945580454, 5.112757731984264, 27.5260795903955
49, 1603471864009598727, 0, 233.93041237109978, 20.25589842915882, 6.069587628899992, 32.37154254664417
50, 1603471864020365312, 0, 232.79785613867966, 16.699655780644115, 7.2021438613200175, 37.384327013083094
51, 1603471864031132160, 0, 231.66529990625958, 13.143413132129407, 8.334700093740043, 42.397111479522025
52, 1603471864041899008, 0, 230.5327436738395, 9.5871704836147, 9.467256326160069, 47.409895945960955
53, 1603471864052665727, 0, 229.4001874414194, 6.030927835099994, 10.599812558580096, 52.422680412399885
54, 1603471864063432448, 0, 228.41611996251433, 4.752538269342779, 11.58388003748506, 54.09539987505707
55, 1603471864074199552, 0, 227.43205248360925, 3.4741487035855636, 12.567947516390024, 55.768119337714246
56, 1603471864084966656, 0, 226.44798500470418, 2.1957591378283485, 13.55201499529499, 57.440838800371424
57, 1603471864095733727, 0, 225.4639175257991, 0.9173695720711331, 14.536082474199953, 59.11355826302861
58, 1603471864106500608, 0, 224.30412371134918, 0.9276398001162831, 15.695876288649952, 59.49761793188347
59, 1603471864117267200, 0, 223.14432989689925, 0.9379100281614331, 16.855670103099953, 59.88167760073833
60, 1603471864128034048, 0, 221.98453608244932, 0.9481802562065831, 18.01546391754995, 60.26573726959319
61, 1603471864138800727, 0, 220.82474226799937, 0.9584504842517331, 19.175257731999952, 60.64979693844804
62, 1603471864149567232, 0, 219.66494845357443, 1.027296157476733, 20.33505154642495, 60.97528116212305
63, 1603471864160334080, 0, 218.5051546391495, 1.096141830701733, 21.49484536084995, 61.30076538579807
64, 1603471864171100928, 0, 217.34536082472457, 1.164987503926733, 22.65463917527495, 61.62624960947309
65, 1603471864181867727, 0, 216.18556701029962, 1.233833177151733, 23.814432989699952, 61.951733833148104
66, 1603471864192634624, 0, 215.02577319586783, 1.2245782568118901, 24.97422680413178, 62.35531865039634
67, 1603471864203401216, 0, 213.86597938143606, 1.215323336472047, 26.13402061856361, 62.758903467644586
68, 1603471864214168064, 0, 212.7061855670043, 1.206068416132204, 27.29381443299544, 63.16248828489283
69, 1603471864224934727, 0, 211.5463917525725, 1.196813495792361, 28.45360824742727, 63.56607310214107
70, 1603471864235701248, 0, 210.3865979381407, 1.1875585754525182, 29.613402061859105, 63.969657919389306
71, 1603471864246468096, 0, 209.22680412370892, 1.178303655112675, 30.773195876290938, 64.37324273663755
72, 1603471864257234944, 0, 208.06701030927712, 1.169048734772832, 31.93298969072277, 64.7768275538858
73, 1603471864268001727, 0, 206.90721649484536, 1.1597938144329891, 33.09278350515461, 65.18041237113403
74, 1603471864278768896, 0, 205.6806526434832, 1.0631443298969068, 34.319347356516715, 65.36887886598117
75, 1603471864289535744, 0, 204.45408879212107, 0.9664948453608243, 35.54591120787883, 65.55734536082832
76, 1603471864300302848, 0, 203.22752494075894, 0.8698453608247418, 36.77247505924094, 65.74581185567547
77, 1603471864311069727, 0, 202.0009610893968, 0.7731958762886595, 37.99903891060305, 65.9342783505226
78, 1603471864321836288, 0, 200.77439723803468, 0.676546391752577, 39.22560276196516, 66.12274484536974
79, 1603471864332603136, 0, 199.54783338667252, 0.5798969072164946, 40.45216661332728, 66.31121134021689
80, 1603471864343369984, 0, 198.32126953531036, 0.48324742268041215, 41.678730464689394, 66.49967783506403
81, 1603471864354136727, 0, 197.09470568394823, 0.38659793814432974, 42.90529431605151, 66.68814432991118
82, 1603471864364903680, 0, 195.8681418325861, 0.2899484536082473, 44.13185816741362, 66.87661082475833
83, 1603471864375670272, 0, 194.64157798122397, 0.19329896907216487, 45.35842201877573, 67.06507731960548
84, 1603471864386437120, 0, 193.41501412986185, 0.09664948453608244, 46.58498587013783, 67.25354381445263
85, 1603471864397203727, 0, 192.1884502784997, 0.0, 47.81154972149994, 67.44201030929976
86, 1603471864407970304, 0, 190.96188642713494, 0.0, 49.0381135728647, 67.53382731960812
87, 1603471864418737152, 0, 189.7353225757702, 0.0, 50.26467742422946, 67.62564432991647
88, 1603471864429504000, 0, 188.50875872440545, 0.0, 51.49124127559422, 67.71746134022483
89, 1603471864440270727, 0, 187.2821948730407, 0.0, 52.71780512695898, 67.80927835053319
90, 1603471864451037696, 0, 186.05563102167594, 0.0, 53.94436897832375, 67.90109536084154
91, 1603471864461804288, 0, 184.8290671703112, 0.0, 55.170932829688525, 67.9929123711499
92, 1603471864472570880, 0, 183.60250331894645, 0.0, 56.3974966810533, 68.08472938145826
93, 1603471864483337727, 0, 182.3759394675817, 0.0, 57.62406053241807, 68.1765463917666
94, 1603471864494104832, 0, 181.14937561621696, 0.0, 58.85062438378283, 68.26836340207497
95, 1603471864504871680, 0, 179.9228117648522, 0.0, 60.07718823514759, 68.36018041238333
96, 1603471864515638784, 0, 178.69624791348747, 0.0, 61.30375208651235, 68.45199742269168
