1, 1603471863492792727
2, 1603471863495484672
3, 1603471863498176256
4, 1603471863500868096
5, 1603471863503559680
6, 1603471863506251264
7, 1603471863508942848
8, 1603471863511634432
9, 1603471863514326272
10, 1603471863517018112
11, 1603471863519709696
12, 1603471863522401280
13, 1603471863525093120
14, 1603471863527784960
15, 1603471863530476544
16, 1603471863533168128
17, 1603471863535859727
18, 1603471863538551296
19, 1603471863541242880
20, 1603471863543934464
21, 1603471863546626304
22, 1603471863549318144
23, 1603471863552009728
24, 1603471863554701312
25, 1603471863557393152
26, 1603471863560084992
27, 1603471863562776576
28, 1603471863565468160
29, 1603471863568160000
30, 1603471863570851840
31, 1603471863573543424
32, 1603471863576235008
33, 1603471863578926727
34, 1603471863581618688
35, 1603471863584310272
36, 1603471863587001856
37, 1603471863589693696
38, 1603471863592385536
39, 1603471863595077120
40, 1603471863597768704
41, 1603471863600460288
42, 1603471863603151872
43, 1603471863605843456
44, 1603471863608535040
45, 1603471863611226880
46, 1603471863613918720
47, 1603471863616610304
48, 1603471863619301888
49, 1603471863621993727
50, 1603471863624685568
51, 1603471863627377408
52, 1603471863630069248
53, 1603471863632760832
54, 1603471863635452416
55, 1603471863638144256
56, 1603471863640836096
57, 1603471863643527680
58, 1603471863646219520
59, 1603471863648911360
60, 1603471863651602944
61, 1603471863654294784
62, 1603471863656986624
63, 1603471863659678208
64, 1603471863662370048
65, 1603471863665061727
66, 1603471863667753216
67, 1603471863670444800
68, 1603471863673136640
69, 1603471863675828224
70, 1603471863678519808
71, 1603471863681211648
72, 1603471863683903488
73, 1603471863686595072
74, 1603471863689286656
75, 1603471863691978496
76, 1603471863694670336
77, 1603471863697361920
78, 1603471863700053504
79, 1603471863702745344
80, 1603471863705436928
81, 1603471863708128727
82, 1603471863710820608
83, 1603471863713512192
84, 1603471863716204032
85, 1603471863718895616
86, 1603471863721587200
87, 1603471863724278784
88, 1603471863726970368
89, 1603471863729662208
90, 1603471863732354048
91, 1603471863735045632
92, 1603471863737737216
93, 1603471863740429056
94, 1603471863743120896
95, 1603471863745812480
96, 1603471863748504064
97, 1603471863751195727
98, 1603471863753887232
99, 1603471863756578816
100, 1603471863759270400
101, 1603471863761962240
102, 1603471863764654080
103, 1603471863767345664
104, 1603471863770037248
105, 1603471863772729088
106, 1603471863775420928
107, 1603471863778112512
108, 1603471863780804096
109, 1603471863783495936
110, 1603471863786187776
111, 1603471863788879360
112, 1603471863791570944
113, 1603471863794262727
114, 1603471863796954624
115, 1603471863799646208
116, 1603471863802337792
117, 1603471863805029632
118, 1603471863807721472
119, 1603471863810413056
120, 1603471863813104640
121, 1603471863815796224
122, 1603471863818487808
123, 1603471863821179648
124, 1603471863823871488
125, 1603471863826563072
126, 1603471863829254656
127, 1603471863831946496
128, 1603471863834638080
129, 1603471863837329727
130, 1603471863840021248
131, 1603471863842713088
132, 1603471863845404672
133, 1603471863848096512
134, 1603471863850788352
135, 1603471863853479936
136, 1603471863856171776
137, 1603471863858863616
138, 1603471863861555456
139, 1603471863864247296
140, 1603471863866938880
141, 1603471863869630720
142, 1603471863872322560
143, 1603471863875014144
144, 1603471863877705984
145, 1603471863880397727
146, 1603471863883089664
147, 1603471863885781248
148, 1603471863888473088
149, 1603471863891164672
