29, 0, 235.43814432989691, 78.1701030927835, 4.561855670103058, 16.00515463917526, -1, -1, -1, -1
30, 0, 234.89645975223476, 77.72593502455919, 5.103540247765167, 16.4881771318672, -1, -1, -1, -1
31, 0, 234.35477517457264, 77.28176695633488, 5.645224825427277, 16.97119962455914, -1, -1, -1, -1
32, 0, 233.8130905969105, 76.83759888811056, 6.186909403089388, 17.45422211725108, -1, -1, -1, -1
33, 0, 233.2714060192484, 76.39343081988626, 6.728593980751498, 17.937244609943022, -1, -1, -1, -1
34, 0, 232.72972144158626, 75.94926275166196, 7.27027855841362, 18.42026710263496, -1, -1, -1, -1
35, 0, 232.1880368639241, 75.50509468343765, 7.811963136075741, 18.903289595326896, -1, -1, -1, -1
36, 0, 231.64635228626196, 75.06092661521333, 8.353647713737864, 19.386312088018833, -1, -1, -1, -1
37, 0, 231.10466770859983, 74.61675854698902, 8.895332291399985, 19.86933458071077, -1, -1, -1, -1
38, 0, 230.56298313094976, 74.58356467446174, 9.43701686905009, 19.9413828777005, -1, -1, -1, -1
39, 0, 230.02129855329966, 74.55037080193448, 9.978701446700194, 20.013431174690233, -1, -1, -1, -1
40, 0, 229.47961397564956, 74.51717692940721, 10.520386024350298, 20.085479471679964, -1, -1, -1, -1
41, 0, 228.93792939799948, 74.48398305687994, 11.062070602000404, 20.157527768669695, -1, -1, -1, -1
42, 0, 228.3962448203494, 74.45078918435267, 11.603755179650507, 20.229576065659415, -1, -1, -1, -1
43, 0, 227.85456024269934, 74.41759531182541, 12.145439757300611, 20.30162436264914, -1, -1, -1, -1
44, 0, 227.31287566504926, 74.38440143929813, 12.687124334950713, 20.373672659638864, -1, -1, -1, -1
45, 0, 226.77119108739916, 74.35120756677087, 13.228808912600817, 20.445720956628584, -1, -1, -1, -1
46, 0, 226.1635101385542, 74.14999986196459, 13.836489861445774, 20.685783085904887, -1, -1, -1, -1
47, 0, 225.55582918970921, 73.94879215715831, 14.444170810290732, 20.925845215181187, -1, -1, -1, -1
48, 0, 224.94814824086424, 73.74758445235203, 15.051851759135689, 21.165907344457487, -1, -1, -1, -1
49, 0, 224.34046729201927, 73.54637674754575, 15.659532707980645, 21.40596947373379, -1, -1, -1, -1
50, 0, 223.7327863431743, 73.34516904273946, 16.267213656825597, 21.64603160301009, -1, -1, -1, -1
51, 0, 223.12510539432932, 73.14396133793318, 16.874894605670548, 21.88609373228639, -1, -1, -1, -1
52, 0, 222.51742444548435, 72.9427536331269, 17.4825755545155, 22.12615586156269, -1, -1, -1, -1
53, 0, 221.90974349663938, 72.74154592832062, 18.09025650336045, 22.36621799083899, -1, -1, -1, -1
54, 0, 221.30206254779438, 72.54033822351434, 18.697937452205416, 22.60628012011529, -1, -1, -1, -1
55, 0, 220.6943815989494, 72.33913051870806, 19.30561840105038, 22.84634224939159, -1, -1, -1, -1
56, 0, 220.08670065010443, 72.13792281390178, 19.913299349895347, 23.08640437866789, -1, -1, -1, -1
57, 0, 219.47901970125946, 71.9367151090955, 20.520980298740312, 23.32646650794419, -1, -1, -1, -1
58, 0, 218.8713387524145, 71.73550740428922, 21.128661247585264, 23.56652863722049, -1, -1, -1, -1
59, 0, 218.26365780356952, 71.53429969948294, 21.736342196430215, 23.80659076649679, -1, -1, -1, -1
60, 0, 217.65597685472454, 71.33309199467666, 22.344023145275166, 24.04665289577309, -1, -1, -1, -1
61, 0, 217.04829590587957, 71.13188428987037, 22.951704094120117, 24.28671502504939, -1, -1, -1, -1
62, 0, 216.4406149570346, 70.93067658506409, 23.559385042965076, 24.52677715432569, -1, -1, -1, -1
63, 0, 215.83293400818962, 70.72946888025781, 24.167065991810034, 24.76683928360199, -1, -1, -1, -1
64, 0, 215.22525305934465, 70.52826117545153, 24.774746940654992, 25.006901412878292, -1, -1, -1, -1
65, 0, 214.61757211049968, 70.32705347064525, 25.38242788949995, 25.246963542154592, -1, -1, -1, -1
66, 0, 214.00989116165596, 70.16470926802944, 25.990108838343694, 25.4481621692329, -1, -1, -1, -1
67, 0, 213.40221021281224, 70.00236506541364, 26.597789787187438, 25.649360796311214, -1, -1, -1, -1
68, 0, 212.7945292639685, 69.84002086279784, 27.20547073603118, 25.850559423389527, -1, -1, -1, -1
69, 0, 212.1868483151248, 69.67767666018204, 27.813151684874924, 26.05175805046784, -1, -1, -1, -1
70, 0, 211.57916736628107, 69.51533245756625, 28.420832633718682, 26.252956677546155, -1, -1, -1, -1
71, 0, 210.97148641743735, 69.35298825495045, 29.02851358256244, 26.45415530462447, -1, -1, -1, -1
72, 0, 210.36380546859363, 69.19064405233465, 29.636194531406197, 26.655353931702788, -1, -1, -1, -1
73, 0, 209.75612451974987, 69.02829984971883, 30.243875480249955, 26.856552558781104, -1, -1, -1, -1
74, 0, 209.14844357090612, 68.86595564710302, 30.851556429093705, 27.057751185859416, -1, -1, -1, -1
75, 0, 208.5407626220624, 68.70361144448722, 31.459237377937455, 27.25894981293773, -1, -1, -1, -1
76, 0, 207.93308167321868, 68.54126724187142, 32.066918326781206, 27.46014844001604, -1, -1, -1, -1
77, 0, 207.32540072437496, 68.37892303925562, 32.674599275624956, 27.661347067094354, -1, -1, -1, -1
78, 0, 206.71771977553124, 68.21657883663983, 33.2822802244687, 27.862545694172667, -1, -1, -1, -1
79, 0, 206.11003882668751, 68.05423463402403, 33.88996117331244, 28.06374432125098, -1, -1, -1, -1
80, 0, 205.5023578778438, 67.89189043140823, 34.49764212215618, 28.264942948329292, -1, -1, -1, -1
81, 0, 204.89467692900007, 67.72954622879242, 35.10532307099992, 28.466141575407608, -1, -1, -1, -1
82, 0, 204.28699598015095, 67.75599329732978, 35.71300401984904, 28.47854893133895, -1, -1, -1, -1
83, 0, 203.67931503130183, 67.78244036586715, 36.32068496869816, 28.490956287270286, -1, -1, -1, -1
84, 0, 203.0716340824527, 67.80888743440451, 36.928365917547275, 28.503363643201627, -1, -1, -1, -1
85, 0, 202.4639531336036, 67.83533450294188, 37.53604686639639, 28.515770999132968, -1, -1, -1, -1
86, 0, 201.85627218475452, 67.86178157147924, 38.143727815245505, 28.528178355064313, -1, -1, -1, -1
87, 0, 201.2485912359054, 67.88822864001659, 38.75140876409462, 28.540585710995657, -1, -1, -1, -1
88, 0, 200.64091028705627, 67.91467570855396, 39.359089712943735, 28.552993066927, -1, -1, -1, -1
89, 0, 200.03322933820715, 67.94112277709132, 39.96677066179285, 28.565400422858346, -1, -1, -1, -1
90, 0, 199.42554838935803, 67.96756984562869, 40.57445161064196, 28.577807778789687, -1, -1, -1, -1
91, 0, 198.8178674405089, 67.99401691416605, 41.182132559491066, 28.590215134721028, -1, -1, -1, -1
92, 0, 198.21018649165978, 68.02046398270342, 41.789813508340174, 28.60262249065237, -1, -1, -1, -1
93, 0, 197.6025055428107, 68.04691105124078, 42.39749445718928, 28.61502984658371, -1, -1, -1, -1
94, 0, 196.9948245939616, 68.07335811977815, 43.0051754060384, 28.62743720251505, -1, -1, -1, -1
95, 0, 196.38714364511247, 68.09980518831551, 43.61285635488751, 28.63984455844639, -1, -1, -1, -1
96, 0, 195.77946269626335, 68.12625225685288, 44.22053730373663, 28.652251914377736, -1, -1, -1, -1
