1581956366515059936,55,95,0
1581956366515924936,34,100,0
1581956366517274936,20,3,0
1581956366518204936,52,84,0
1581956366518281936,52,90,0
1581956366518428936,27,101,0
1581956366518460936,38,101,0
1581956366518703936,26,100,0
1581956366518878936,52,83,0
1581956366518966936,28,3,0
1581956366519091936,55,96,0
1581956366519741936,26,3,0
1581956366519978936,56,96,0
1581956366520152936,220,2,1
1581956366520230936,56,98,0
1581956366520238936,51,88,0
1581956366520300936,53,94,0
1581956366520899936,42,102,0
1581956366527414936,36,101,0
1581956366530143936,220,4,0
1581956366530290936,30,3,0
1581956366530533936,52,89,0
1581956366531211936,35,101,0
1581956366540690936,52,85,0
1581956366541092936,56,93,0
1581956366541491936,54,88,0
1581956366541716936,32,100,0
1581956366541925936,24,4,0
1581956366542572936,31,3,0
1581956366542735936,28,100,0
1581956366543071936,52,99,0
1581956366544637936,52,86,0
1581956366545028936,52,96,0
1581956366549370936,50,96,1
1581956366553359936,56,88,1
1581956366554889936,51,91,0
1581956366554917936,52,88,0
1581956366555049936,50,99,1
1581956366555050936,28,103,1
1581956366555051936,55,87,1
1581956366555051936,30,0,1
1581956366555053936,182,176,1
1581956366555055936,58,96,1
1581956366555055936,55,83,1
1581956366555057936,31,104,1
1581956366555059936,55,97,1
1581956366555061936,55,86,1
1581956366555062936,218,3,1
1581956366555063936,43,104,1
1581956366555065936,48,101,1
1581956366555069936,2,63,1
1581956366555070936,57,90,1
1581956366555074936,102,43,1
1581956366555079936,69,100,1
1581956366555079936,219,17,1
1581956366555081936,239,172,1
1581956366555086936,37,104,1
1581956366555087936,193,45,1
1581956366555089936,17,34,1
1581956366555862936,219,7,0
1581956366556504936,220,3,1
1581956366557795936,219,6,0
1581956366558024936,39,101,0
1581956366558108936,56,95,0
1581956366561411936,51,94,0
1581956366561455936,38,0,0
1581956366561478936,30,100,0
1581956366561774936,34,3,0
1581956366562036936,220,7,1
1581956366562170936,52,94,0
1581956366562274936,40,101,0
1581956366562302936,34,101,0
1581956366562326936,33,3,0
1581956366562545936,50,92,0
1581956366562640936,51,85,0
1581956366562656936,49,92,0
1581956366562801936,41,101,0
1581956366563028936,218,6,0
1581956366563083936,220,8,1
1581956366563101936,220,6,0
1581956366563138936,46,100,0
1581956366563496936,37,101,0
1581956366563704936,26,2,0
1581956366570167936,51,92,0
1581956366575387936,56,87,1
1581956366578076936,56,94,0
1581956366580189936,24,101,1
1581956366581585936,53,89,0
1581956366582278936,44,100,0
1581956366584390936,52,98,0
1581956366584471936,54,86,0
1581956366585093936,52,95,0
1581956366586495936,56,91,0
1581956366586502936,42,100,0
1581956366586529936,50,94,1
1581956366588253936,36,100,0
1581956366589890936,50,95,1
1581956366590107936,23,4,0
1581956366590461936,50,98,1
1581956366590508936,52,88,0
1581956366591749936,219,5,0
1581956366593566936,38,100,0
1581956366598115936,50,97,1
1581956366598116936,26,102,1
1581956366598117936,54,95,1
1581956366598118936,56,86,1
1581956366598118936,34,103,1
1581956366598118936,57,91,1
1581956366598119936,22,100,1
1581956366598119936,55,84,1
1581956366598120936,192,59,1
1581956366598120936,51,102,1
1581956366598120936,38,103,1
1581956366598121936,32,104,1
1581956366598121936,50,100,1
1581956366598122936,206,10,1
1581956366598122936,222,138,1
1581956366598122936,25,0,1
1581956366598125936,30,104,1
1581956366598125936,48,92,1
1581956366598126936,56,84,1
1581956366598128936,40,103,1
1581956366598129936,31,0,1
1581956366598129936,25,101,1
1581956366598131936,217,166,1
1581956366598131936,89,133,1
1581956366598132936,10,70,1
1581956366598133936,45,104,1
1581956366598133936,73,80,1
1581956366598133936,48,108,1
1581956366598134936,54,96,1
1581956366598135936,23,112,1
1581956366598135936,119,84,1
1581956366598135936,0,102,1
1581956366598137936,136,75,1
1581956366598139936,150,116,1
1581956366598139936,195,129,1
1581956366598140936,81,160,1
1581956366598140936,66,92,1
1581956366598141936,105,61,1
1581956366598142936,42,103,1
1581956366598142936,55,96,1
1581956366598142936,164,102,1
1581956366598143936,1,36,1
1581956366598143936,24,107,1
1581956366598143936,68,24,1
1581956366598144936,130,87,1
1581956366598147936,139,150,1
1581956366598148936,93,54,1
1581956366598149936,183,53,1
1581956366598149936,31,50,1
1581956366598150936,79,88,1
1581956366598151936,39,3,1
1581956366598151936,75,61,1
1581956366598152936,47,48,1
1581956366598153936,9,121,1
1581956366598157936,132,173,1
1581956366598158936,56,66,1
1581956366598158936,37,103,1
1581956366598159936,81,26,1
1581956366599421936,55,89,0
1581956366599776936,52,93,0
1581956366602034936,40,100,0
1581956366602731936,52,97,0
1581956366603162936,220,5,0
1581956366603603936,52,87,0
1581956366603627936,56,90,0
1581956366604195936,20,4,0
1581956366604253936,19,3,0
1581956366604278936,44,102,0
1581956366604604936,28,4,0
1581956366604682936,51,93,0
1581956366604709936,29,100,0
1581956366604736936,52,85,0
1581956366604752936,26,4,0
1581956366604929936,53,86,0
1581956366605122936,54,87,0
1581956366605123936,35,100,0
1581956366605632936,34,99,0
1581956366606354936,214,7,0
1581956366606500936,56,96,0
1581956366607687936,53,85,0
1581956366614888936,39,100,0
1581956366616238936,36,99,0
1581956366616441936,53,93,0
1581956366616708936,26,101,1
1581956366619556936,57,89,1
1581956366627277936,53,82,0
1581956366627572936,50,91,0
1581956366628088936,27,4,0
1581956366629050936,55,87,0
1581956366629719936,53,87,0
1581956366630139936,57,97,0
1581956366630513936,21,4,0
1581956366630651936,18,3,0
1581956366631278936,51,92,0
1581956366632171936,44,101,0
1581956366633750936,58,90,1
1581956366633962936,53,94,0
1581956366637986936,51,94,1
1581956366639522936,53,88,0
1581956366640497936,54,85,0
1581956366641181936,50,101,1
1581956366641181936,35,103,1
1581956366641183936,50,93,1
1581956366641185936,59,97,1
1581956366641185936,58,91,1
1581956366641186936,57,87,1
1581956366641187936,50,92,1
1581956366641188936,57,88,1
1581956366641189936,3,18,1
1581956366641189936,50,84,1
1581956366641192936,56,83,1
1581956366641196936,34,0,1
1581956366641196936,49,101,1
1581956366641197936,57,86,1
1581956366641198936,17,162,1
1581956366641199936,78,132,1
1581956366641199936,189,58,1
1581956366641199936,24,52,1
1581956366641200936,216,172,1
1581956366641200936,231,111,1
1581956366641201936,223,160,1
1581956366641201936,221,20,1
1581956366641203936,31,27,1
1581956366641204936,185,15,1
1581956366641206936,56,85,1
1581956366641206936,166,150,1
1581956366641206936,194,75,1
1581956366647153936,52,84,0
1581956366648181936,52,93,0
1581956366648280936,54,89,0
1581956366648348936,56,94,0
1581956366648648936,52,92,0
1581956366648663936,22,4,0
1581956366648829936,51,91,0
1581956366649146936,33,100,0
1581956366649242936,56,88,0
1581956366652987936,19,4,0
1581956366653825936,51,101,1
1581956366656050936,53,85,0
1581956366657600936,53,84,0
1581956366657926936,30,4,0
1581956366658483936,54,93,0
1581956366658971936,54,88,0
1581956366660345936,45,99,0
1581956366660548936,33,99,0
1581956366660617936,36,1,0
1581956366660765936,58,96,0
1581956366662053936,42,102,1
1581956366672101936,54,84,0
1581956366673034936,57,94,0
1581956366673988936,56,96,1
1581956366675873936,53,87,0
1581956366676928936,48,104,1
1581956366677055936,53,92,0
1581956366680606936,51,100,1
1581956366681602936,56,87,0
1581956366683930936,38,99,0
1581956366684248936,32,102,1
1581956366684249936,36,102,1
1581956366684249936,59,98,1
1581956366684250936,56,81,1
1581956366684251936,29,102,1
1581956366684252936,52,101,1
1581956366684252936,58,87,1
1581956366684252936,51,93,1
1581956366684253936,26,100,1
1581956366684253936,58,89,1
1581956366684254936,30,102,1
1581956366684254936,51,95,1
1581956366684254936,28,1,1
1581956366684255936,92,139,1
1581956366684255936,51,97,1
1581956366684256936,56,82,1
1581956366684257936,32,103,1
1581956366684258936,230,65,1
1581956366684259936,44,102,1
1581956366684260936,50,104,1
1581956366684260936,62,82,1
1581956366684260936,28,101,1
1581956366684261936,34,1,1
1581956366684262936,27,101,1
1581956366684262936,29,103,1
1581956366684263936,51,96,1
1581956366684264936,31,103,1
1581956366684265936,23,114,1
1581956366684269936,189,90,1
1581956366684271936,124,24,1
1581956366684271936,125,38,1
1581956366684271936,145,30,1
1581956366684273936,82,131,1
1581956366684273936,59,92,1
1581956366684273936,38,0,1
1581956366684275936,50,100,1
1581956366684276936,83,136,1
1581956366684277936,223,87,1
1581956366684278936,237,26,1
1581956366684278936,86,65,1
1581956366684280936,199,150,1
1581956366684281936,13,131,1
1581956366684282936,25,80,1
1581956366684283936,23,139,1
1581956366684284936,94,53,1
1581956366684284936,182,52,1
1581956366684285936,32,0,1
1581956366684288936,57,19,1
1581956366684289936,17,71,1
1581956366685645936,53,95,0
1581956366686285936,57,96,0
1581956366686337936,28,98,0
1581956366686351936,57,91,0
1581956366686724936,53,93,0
1581956366686942936,48,102,0
1581956366687094936,44,99,0
1581956366688054936,30,99,0
1581956366688729936,52,100,1
1581956366688763936,52,91,0
1581956366689889936,221,5,1
1581956366690485936,51,102,0
1581956366690929936,25,4,0
1581956366690995936,32,99,0
1581956366691030936,54,81,0
1581956366691165936,40,99,0
1581956366691233936,26,98,0
1581956366691282936,45,101,0
1581956366691600936,25,2,0
1581956366691902936,26,4,0
1581956366692237936,221,7,0
1581956366695231936,54,94,0
1581956366696917936,52,93,1
1581956366698902936,55,88,0
1581956366699877936,24,4,0
1581956366701301936,221,3,0
1581956366701402936,18,4,0
1581956366701800936,56,86,0
1581956366701856936,56,93,0
1581956366702446936,45,100,0
1581956366702800936,54,92,0
1581956366703347936,52,94,1
1581956366703752936,53,92,0
1581956366704144936,54,95,0
1581956366704803936,57,89,0
1581956366708285936,58,88,1
1581956366708899936,33,0,1
1581956366709604936,52,99,1
1581956366711003936,58,91,0
1581956366713947936,51,90,0
1581956366714071936,54,93,0
1581956366714175936,56,85,0
1581956366714191936,30,98,0
1581956366715282936,57,85,1
1581956366715664936,52,95,1
1581956366715953936,43,99,0
1581956366719071936,35,0,1
1581956366719239936,40,101,1
1581956366719573936,48,103,1
1581956366723067936,30,1,1
1581956366725974936,54,84,0
1581956366726427936,54,86,0
1581956366726573936,52,101,0
1581956366727315936,50,91,1
1581956366727315936,56,94,1
1581956366727316936,44,101,1
1581956366727316936,42,101,1
1581956366727317936,30,101,1
1581956366727321936,46,103,1
1581956366727321936,51,98,1
1581956366727322936,182,176,1
1581956366727323936,58,86,1
1581956366727324936,49,103,1
1581956366727325936,50,89,1
1581956366727325936,219,2,1
1581956366727326936,20,1,1
1581956366727326936,126,68,1
1581956366727327936,45,103,1
1581956366727328936,16,109,1
1581956366727329936,34,108,1
1581956366727329936,195,167,1
1581956366727330936,219,5,1
