1581956568116509936,26,3,0
1581956568116814936,14,14,0
1581956568116822936,6,12,0
1581956568116981936,16,5,0
1581956568117910936,18,6,0
1581956568125654936,17,6,0
1581956568127507936,7,14,0
1581956568127631936,13,14,0
1581956568128740936,10,14,0
1581956568128959936,17,5,0
1581956568148261936,19,9,1
1581956568152609936,182,176,1
1581956568152612936,21,10,1
1581956568152612936,19,11,1
1581956568152614936,28,3,1
1581956568152615936,94,38,1
1581956568152616936,84,66,1
1581956568152616936,33,6,1
1581956568152617936,153,123,1
1581956568152618936,186,100,1
1581956568152619936,196,125,1
1581956568152620936,142,118,1
1581956568152622936,224,144,1
1581956568152622936,85,25,1
1581956568152622936,200,109,1
1581956568152622936,22,3,1
1581956568152623936,10,94,1
1581956568152623936,211,123,1
1581956568152623936,30,2,1
1581956568152624936,13,29,1
1581956568152624936,31,48,1
1581956568152624936,202,93,1
1581956568152624936,115,86,1
1581956568152625936,137,65,1
1581956568152625936,3,113,1
1581956568152625936,218,144,1
1581956568152625936,157,169,1
1581956568152626936,96,52,1
1581956568152627936,223,29,1
1581956568152627936,194,15,1
1581956568152628936,21,11,1
1581956568152629936,156,1,1
1581956568152631936,15,97,1
1581956568157817936,24,6,0
1581956568159930936,20,6,0
1581956568164826936,23,9,0
1581956568170432936,28,2,0
1581956568171594936,16,6,0
1581956568172539936,24,11,0
1581956568178150936,19,10,1
1581956568186027936,239,84,0
1581956568190089936,21,12,1
1581956568191313936,18,11,1
1581956568193897936,238,84,0
1581956568195677936,23,12,1
1581956568195677936,23,4,1
1581956568195681936,22,12,1
1581956568195685936,35,133,1
1581956568195686936,70,16,1
1581956568195686936,27,0,1
1581956568195687936,65,120,1
1581956568195687936,125,65,1
1581956568195687936,198,170,1
1581956568195687936,193,152,1
1581956568195688936,76,59,1
1581956568195688936,29,95,1
1581956568195688936,83,126,1
1581956568195689936,230,139,1
1581956568195689936,201,151,1
1581956568195689936,81,2,1
1581956568195690936,63,36,1
1581956568195690936,18,52,1
1581956568195690936,215,60,1
1581956568195690936,14,142,1
1581956568195691936,15,135,1
1581956568195692936,128,129,1
1581956568195693936,19,131,1
1581956568195694936,43,171,1
1581956568195694936,132,169,1
1581956568195695936,116,168,1
1581956568195696936,112,179,1
1581956568195701936,29,166,1
1581956568202101936,23,10,0
